id_transaccion,fecha_compra,id_cliente,categoria_producto,precio_cop,metodo_pago,canal,dispositivo,ciudad_envio,tiempo_entrega_dias,calificacion_cliente_1a5,producto_devuelto
TXN-0001075,2023-02-17,45360,Electrónica,435575,Contraentrega,App móvil,Android,Barranquilla,3,5,No
TXN-0002120,2023-05-31,47792,Hogar,152008,Tarjeta crédito,App móvil,Desktop,Pereira,7,5,No
TXN-0001922,2023-10-08,18026,Tecnología,155351,Tarjeta débito,App móvil,iOS,Manizales,6,5,No
TXN-0001341,2023-11-22,23434,Mascotas,50631,Billetera digital,App móvil,Android,Barranquilla,4,5,No
TXN-0004030,2024-05-10,27306,Belleza,65075,Tarjeta crédito,App móvil,Android,Medellín,3,5,No
TXN-0000203,2024-08-16,37322,Electrónica,676131,Contraentrega,App móvil,Desktop,Bogotá,2,5,No
TXN-0002864,2024-01-10,34086,Libros,71449,Tarjeta crédito,App móvil,Android,Cali,4,5,No
TXN-0001744,2022-11-07,23635,Deportes,267754,Tarjeta crédito,App móvil,iOS,Medellín,7,5,No
TXN-0001605,2023-04-07,28189,Moda,117089,Tarjeta crédito,App móvil,Android,Manizales,2,5,No
TXN-0003238,2022-12-14,22990,Moda,173643,Tarjeta crédito,Sitio web,Android,Bogotá,2,5,No
TXN-0005440,2022-07-25,26868,Hogar,200633,Tarjeta crédito,App móvil,Android,Cali,3,5,No
TXN-0000592,2022-01-02,25799,Hogar,181211,PSE,App móvil,Android,Ibagué,8,5,No
TXN-0007568,2023-11-07,48668,Moda,129712,Billetera digital,App móvil,Desktop,Medellín,2,5,No
TXN-0004469,2024-01-18,46420,Deportes,176179,Billetera digital,App móvil,iOS,Medellín,3,5,No
TXN-0000378,2024-09-01,18319,Electrónica,911920,Tarjeta crédito,Sitio web,Android,Cali,6,5,No
TXN-0000984,2023-01-23,50112,Hogar,192040,Contraentrega,App móvil,Android,Bogotá,5,5,No
TXN-0005169,2023-06-07,21510,Electrónica,326471,Tarjeta débito,Sitio web,iOS,Cali,6,5,No
TXN-0005760,2022-04-27,43623,Electrónica,691666,Tarjeta crédito,Sitio web,Desktop,Bogotá,2,5,No
TXN-0003263,2024-08-02,46168,Juguetes,78579,Tarjeta crédito,Sitio web,Android,Cali,7,5,No
TXN-0004277,2024-07-02,19087,Juguetes,105566,Tarjeta débito,Sitio web,iOS,Medellín,1,5,No
TXN-0002160,2022-01-20,35261,Belleza,110880,Tarjeta crédito,App móvil,Desktop,Bogotá,5,5,No
TXN-0000456,2024-08-10,40645,Alimentos,55226,Tarjeta crédito,Sitio web,Desktop,Bogotá,2,5,No
TXN-0005290,2023-09-01,15690,Deportes,88582,PSE,App móvil,Android,Medellín,3,5,No
TXN-0001647,2024-09-08,19596,Tecnología,803686,Billetera digital,App móvil,Android,Cartagena,4,5,No
TXN-0004452,2022-08-29,57204,Libros,45538,Contraentrega,App móvil,Desktop,Bucaramanga,4,5,No
TXN-0004240,2022-09-03,35669,Electrónica,668517,PSE,App móvil,Android,Cali,3,5,No
TXN-0000097,2022-02-15,23298,Belleza,11619,Tarjeta crédito,App móvil,Android,Medellín,3,5,No
TXN-0007239,2024-05-24,44227,Tecnología,1273014,PSE,App móvil,Android,Bogotá,3,5,No
TXN-0002463,2024-01-07,15975,Moda,145115,PSE,App móvil,Android,Bogotá,4,5,No
TXN-0000749,2024-04-30,33604,Mascotas,119019,Contraentrega,Sitio web,Android,Cúcuta,6,5,No
TXN-0002665,,31246,Electrónica,421891,Contraentrega,App móvil,Android,Medellín,5,5,Sí
TXN-0003297,2024-03-26,58210,Libros,34629,Tarjeta débito,App móvil,Android,Medellín,5,5,No
TXN-0005791,2024-11-13,39702,Moda,104224,PSE,Sitio web,Android,Pereira,4,5,No
TXN-0003515,2023-04-17,20600,Electrónica,324634,Tarjeta crédito,Sitio web,Desconocido,Medellín,7,5,No
TXN-0001599,2022-04-21,27234,Electrónica,592714,Contraentrega,App móvil,Android,Pereira,2,5,No
TXN-0001578,2024-11-28,22375,Alimentos,44293,PSE,Sitio web,iOS,Medellín,2,5,No
TXN-0002135,2022-08-20,56731,Juguetes,74309,Tarjeta crédito,App móvil,iOS,Medellín,4,5,No
TXN-0004241,2024-09-16,23792,Libros,68175,Contraentrega,Sitio web,Android,Bogotá,4,5,No
TXN-0005884,2022-03-09,53241,Electrónica,299317,Tarjeta crédito,App móvil,Desktop,Pereira,3,5,No
TXN-0007571,2022-09-08,59876,Juguetes,48410,Tarjeta crédito,App móvil,iOS,Medellín,4,5,No
TXN-0000042,2022-10-25,22484,Alimentos,64790,Tarjeta crédito,Sitio web,Android,Ibagué,3,5,No
TXN-0000837,2022-07-28,38033,Alimentos,14018,Tarjeta débito,App móvil,Android,Medellín,6,5,No
TXN-IMPUTADO-0012,2023-03-27,30475,Deportes,76255,PSE,Sitio web,Desktop,Cúcuta,1,5,No
TXN-0001623,2023-12-12,43443,Moda,32531,Billetera digital,App móvil,Android,Barranquilla,5,5,No
TXN-0004346,2023-06-17,29184,Alimentos,60178,PSE,Sitio web,Desconocido,Manizales,4,5,No
TXN-0001931,2024-10-25,12912,Moda,71416,Contraentrega,App móvil,Android,Cartagena,8,3,No
TXN-0000791,2023-12-02,22710,Hogar,109068,Tarjeta crédito,App móvil,Android,Bogotá,4,5,No
TXN-0006089,2024-06-04,46867,Deportes,113015,Tarjeta crédito,App móvil,iOS,Cartagena,4,5,No
TXN-0000556,2022-09-21,27894,Moda,165195,Contraentrega,App móvil,Android,Bogotá,4,5,No
TXN-IMPUTADO-0013,2023-09-18,13040,Hogar,260662,Billetera digital,App móvil,Android,Cartagena,6,5,No
TXN-0000642,2024-10-13,41295,Belleza,33732,Tarjeta débito,App móvil,Android,Ibagué,6,5,No
TXN-0007821,2024-02-07,49160,Juguetes,98200,Contraentrega,Sitio web,Android,Medellín,3,5,No
TXN-0006423,2024-10-11,25462,Libros,75748,Tarjeta crédito,Sitio web,Desktop,Cartagena,4,5,No
TXN-0001141,2023-04-17,19194,Juguetes,77244,Tarjeta débito,Sitio web,Android,Pereira,6,5,No
TXN-0002116,2023-05-24,44297,Belleza,90363,Tarjeta débito,App móvil,Desktop,Medellín,3,5,No
TXN-0001723,2023-05-22,25291,Electrónica,767609,Tarjeta débito,App móvil,iOS,Cali,6,5,No
TXN-0005281,2024-11-17,51419,Mascotas,90458,Tarjeta crédito,App móvil,Android,Cali,3,5,No
TXN-0005356,2023-11-03,47755,Hogar,60958,Tarjeta débito,Sitio web,iOS,Bucaramanga,5,5,No
TXN-0004221,2023-06-18,49203,Tecnología,601114,Tarjeta crédito,Sitio web,Desktop,Bucaramanga,5,5,No
TXN-0004609,2024-10-15,22499,Juguetes,91162,Tarjeta crédito,App móvil,Android,Bogotá,6,5,No
TXN-0001441,2023-09-11,11457,Deportes,23394,Tarjeta crédito,App móvil,iOS,Cali,4,5,No
TXN-0001797,2024-06-21,18354,Electrónica,987365,Tarjeta crédito,App móvil,Android,Bogotá,5,5,No
TXN-0001082,2022-06-16,39432,Mascotas,95141,Tarjeta débito,Sitio web,iOS,Medellín,6,5,No
TXN-0004104,2023-07-23,43611,Moda,116473,Tarjeta crédito,App móvil,iOS,Cartagena,1,5,No
TXN-0007557,2022-09-12,20542,Hogar,177207,Tarjeta crédito,App móvil,Android,Barranquilla,3,5,No
TXN-0006849,2022-03-23,14310,Mascotas,26499,Tarjeta crédito,App móvil,iOS,Pereira,3,5,No
TXN-0006651,2023-02-28,29287,Deportes,230181,Tarjeta crédito,App móvil,Android,Barranquilla,7,5,No
TXN-0005013,2023-02-28,27746,Electrónica,637529,Tarjeta crédito,App móvil,Android,Barranquilla,3,5,No
TXN-0005269,2023-07-26,26996,Tecnología,1411320,Tarjeta crédito,App móvil,Android,Medellín,8,5,No
TXN-0001374,2023-11-16,25814,Hogar,189298,Contraentrega,App móvil,Desktop,Bogotá,5,5,No
TXN-0003219,2024-02-02,32281,Alimentos,50821,Tarjeta débito,App móvil,Android,Bogotá,2,5,No
TXN-0005933,2024-06-24,30300,Deportes,118090,Tarjeta crédito,Sitio web,Desktop,Cúcuta,6,5,No
TXN-0000025,2022-06-28,50123,Electrónica,540924,Tarjeta crédito,App móvil,iOS,Manizales,1,5,No
TXN-IMPUTADO-0014,2022-08-08,48648,Hogar,196522,Tarjeta crédito,App móvil,iOS,Pereira,3,5,No
TXN-0002236,2023-06-21,49769,Moda,142918,Tarjeta débito,Sitio web,iOS,Manizales,4,5,No
TXN-0003518,,54710,Tecnología,830479,Tarjeta débito,App móvil,Android,Bogotá,5,5,No
TXN-0007449,2024-01-27,40927,Hogar,186249,Tarjeta crédito,App móvil,Android,Cali,4,5,No
TXN-0000241,2022-09-03,17438,Moda,107303,Tarjeta débito,App móvil,iOS,Cali,4,5,No
TXN-0000885,2023-04-06,40535,Electrónica,521371,Tarjeta débito,App móvil,Android,Medellín,3,5,No
TXN-0007193,2022-06-25,16289,Electrónica,725900,Tarjeta débito,App móvil,Desconocido,Medellín,3,5,No
TXN-IMPUTADO-0015,2023-04-16,40037,Tecnología,871893,Billetera digital,App móvil,Android,Cali,4,5,No
TXN-0004534,2023-12-27,14528,Moda,148006,Tarjeta débito,Sitio web,iOS,Bogotá,6,5,No
TXN-0007305,2024-02-15,39056,Deportes,149058,Contraentrega,App móvil,Android,Medellín,5,5,No
TXN-0004815,2024-06-05,12497,Moda,117670,PSE,Sitio web,Android,Cali,2,5,No
TXN-0007098,2024-01-08,50954,Moda,85418,Tarjeta crédito,Sitio web,iOS,Bucaramanga,6,5,No
TXN-0002140,2024-06-28,41601,Hogar,207107,Contraentrega,Sitio web,Android,Bucaramanga,2,5,No
TXN-0005787,2024-09-18,58275,Juguetes,64979,Contraentrega,App móvil,Android,Cali,5,5,No
TXN-0002231,2022-06-25,28000,Juguetes,119774,PSE,Sitio web,iOS,Bogotá,1,5,No
TXN-0006572,2023-04-05,51275,Electrónica,705339,Tarjeta débito,App móvil,Android,Cali,4,5,No
TXN-0007350,2023-08-07,33577,Juguetes,114545,Billetera digital,App móvil,Android,Medellín,3,5,No
TXN-0002910,2024-06-03,34718,Moda,127091,Billetera digital,Sitio web,Desktop,Barranquilla,7,5,No
TXN-0003680,2023-03-19,59686,Mascotas,109735,Tarjeta débito,Sitio web,Android,Cali,5,5,No
TXN-0005223,2023-07-30,32770,Alimentos,31106,Tarjeta débito,App móvil,Android,Pereira,4,5,No
TXN-0005984,2022-04-16,41558,Tecnología,540409,PSE,App móvil,Android,Medellín,5,5,No
TXN-0000499,2024-07-03,22752,Moda,161302,Tarjeta débito,App móvil,Desconocido,Ibagué,6,5,No
TXN-0005601,2024-08-06,57221,Deportes,160442,Tarjeta débito,App móvil,Android,Bogotá,2,5,No
TXN-0006226,2024-04-19,43404,Alimentos,61566,Tarjeta débito,Sitio web,Android,Barranquilla,6,5,No
TXN-0007634,2024-03-21,31646,Belleza,56278,PSE,App móvil,Android,Bucaramanga,2,5,No
TXN-0003840,2022-10-09,29404,Libros,59514,Tarjeta crédito,App móvil,Android,Medellín,7,5,No
TXN-0004990,2024-07-13,35546,Moda,173056,PSE,Sitio web,iOS,Cali,6,5,No
TXN-0006557,2023-10-30,29877,Moda,175346,Contraentrega,App móvil,Android,Medellín,3,5,No
TXN-0005483,2023-10-06,17448,Electrónica,451155,Contraentrega,App móvil,Android,Bogotá,1,5,No
TXN-0001191,2022-11-27,43475,Deportes,119373,Contraentrega,App móvil,iOS,Bogotá,3,5,No
TXN-0007316,2022-12-07,44521,Juguetes,54225,Contraentrega,Sitio web,Desktop,Bogotá,4,5,No
TXN-0000686,2024-07-12,40178,Electrónica,1275487,Billetera digital,App móvil,Android,Bogotá,5,5,Sí
TXN-0006390,2024-05-25,16256,Electrónica,602243,PSE,Sitio web,Android,Cali,1,5,No
TXN-0002064,2024-05-06,53686,Mascotas,33935,PSE,Sitio web,Android,Barranquilla,8,3,No
TXN-0006206,2024-04-04,10252,Libros,85963,Tarjeta crédito,App móvil,Desktop,Bucaramanga,2,5,No
TXN-0006100,2023-12-23,12499,Hogar,179629,Tarjeta crédito,Sitio web,Desconocido,Bucaramanga,2,5,No
TXN-0001832,2023-01-07,11435,Electrónica,502574,Tarjeta crédito,Sitio web,Desktop,Bogotá,4,5,No
TXN-0003527,2024-10-24,40672,Deportes,93575,Tarjeta crédito,Sitio web,Android,Ibagué,2,5,No
TXN-0005376,2023-12-17,51369,Hogar,299834,Tarjeta crédito,Sitio web,Android,Barranquilla,3,5,No
TXN-0003935,2022-12-09,17584,Belleza,91255,Tarjeta débito,App móvil,Android,Bogotá,8,5,No
TXN-0007253,2023-08-30,11201,Deportes,244854,PSE,Sitio web,iOS,Medellín,6,5,No
TXN-0003944,2022-08-03,57068,Deportes,156358,Tarjeta crédito,App móvil,Desktop,Ibagué,4,5,No
TXN-0000405,2023-09-23,49938,Juguetes,63497,Contraentrega,App móvil,iOS,Barranquilla,1,5,No
TXN-0006222,2023-04-30,52374,Electrónica,489563,Tarjeta crédito,App móvil,Android,Manizales,4,5,No
TXN-0004153,2023-11-08,22374,Juguetes,106006,Contraentrega,App móvil,Android,Pereira,5,5,Sí
TXN-0003134,2024-12-21,43774,Electrónica,457503,Tarjeta crédito,App móvil,Desktop,Manizales,2,5,Sí
TXN-0002334,2023-09-22,-1,Mascotas,74708,Tarjeta crédito,Sitio web,Android,Bogotá,5,5,No
TXN-0007357,2024-03-26,16870,Hogar,75901,Contraentrega,App móvil,Desktop,Barranquilla,5,5,No
TXN-0006670,2024-11-04,24066,Belleza,85791,Tarjeta débito,Sitio web,Android,Cali,2,5,No
TXN-0006523,2023-12-28,59174,Deportes,128922,Tarjeta débito,Sitio web,iOS,Barranquilla,1,5,No
TXN-IMPUTADO-0016,2024-07-27,19433,Hogar,202370,Contraentrega,Sitio web,Android,Cali,2,5,No
TXN-0000589,2024-02-23,54331,Electrónica,389295,Billetera digital,App móvil,Android,Cali,7,5,No
TXN-0002787,2024-03-06,21773,Electrónica,1180414,PSE,App móvil,Desktop,Medellín,5,5,No
TXN-0001969,2023-01-25,23898,Electrónica,531644,PSE,App móvil,Desktop,Cali,3,5,No
TXN-0007167,2022-10-08,41411,Moda,120984,Tarjeta débito,App móvil,Desktop,Barranquilla,1,5,No
TXN-0005074,2022-06-04,43989,Belleza,46430,Tarjeta crédito,Sitio web,Android,Bogotá,4,5,No
TXN-0004812,2023-12-27,46537,Moda,215933,Tarjeta crédito,Sitio web,Android,Bogotá,2,5,No
TXN-0003948,2022-05-17,50851,Belleza,71765,Contraentrega,Sitio web,iOS,Bucaramanga,4,5,No
TXN-0006643,2024-04-04,25843,Moda,82053,Tarjeta débito,Sitio web,iOS,Medellín,5,5,No
TXN-0006323,2024-04-22,47271,Belleza,66745,Billetera digital,App móvil,Android,Cartagena,3,5,No
TXN-0004674,2023-06-06,31570,Moda,107546,Billetera digital,App móvil,iOS,Barranquilla,3,5,No
TXN-0000026,2022-12-27,43767,Electrónica,310905,Tarjeta débito,App móvil,iOS,Medellín,6,5,No
TXN-0002321,2023-09-14,22702,Moda,73797,Contraentrega,App móvil,Desktop,Medellín,8,4,No
TXN-0003072,2022-05-22,49736,Alimentos,62323,Tarjeta crédito,Sitio web,iOS,Medellín,3,5,No
TXN-0007835,,56991,Electrónica,564822,Tarjeta crédito,App móvil,Desktop,Pereira,1,5,No
TXN-0000982,2024-11-08,24580,Electrónica,474749,Contraentrega,App móvil,iOS,Medellín,5,5,No
TXN-0006159,2024-08-23,29999,Hogar,205831,PSE,Sitio web,Android,Medellín,6,5,No
TXN-0007066,2023-09-17,50284,Hogar,78686,Tarjeta crédito,Sitio web,iOS,Ibagué,4,5,No
TXN-0007994,2022-07-03,54229,Electrónica,650244,PSE,App móvil,Desktop,Pereira,3,5,No
TXN-0002708,2022-03-26,17574,Hogar,181718,Billetera digital,Sitio web,iOS,Cartagena,8,4,No
TXN-0004345,2024-12-27,15642,Hogar,189689,PSE,Sitio web,Desktop,Bogotá,3,5,No
TXN-0000274,2024-02-17,30943,Hogar,212622,Tarjeta crédito,Sitio web,iOS,Bogotá,2,5,Sí
TXN-0007348,2023-07-03,45144,Juguetes,131457,Tarjeta débito,Sitio web,iOS,Bogotá,4,5,Sí
TXN-0000372,2023-06-28,38918,Moda,79795,Tarjeta crédito,App móvil,Android,Cúcuta,6,5,No
TXN-0007746,2022-04-07,14546,Moda,43918,Contraentrega,App móvil,Android,Medellín,3,5,No
TXN-0002854,2024-04-01,29382,Deportes,144134,Tarjeta débito,App móvil,iOS,Bogotá,2,5,No
TXN-0005564,2023-09-14,59067,Belleza,77293,PSE,App móvil,Android,Cúcuta,5,5,No
TXN-0007467,2024-03-27,26642,Electrónica,803800,Tarjeta débito,App móvil,Android,Bogotá,5,5,No
TXN-0000201,2024-04-17,56537,Hogar,115917,Tarjeta crédito,App móvil,iOS,Bogotá,8,3,No
TXN-0001219,2023-09-17,56730,Moda,163527,Tarjeta crédito,App móvil,iOS,Barranquilla,6,5,No
TXN-0005009,2024-09-23,41880,Tecnología,622679,Tarjeta crédito,App móvil,Desconocido,Pereira,3,5,No
TXN-0007419,2022-08-18,28168,Libros,73546,Tarjeta crédito,Sitio web,Android,Medellín,5,5,No
TXN-0002816,2023-08-05,38242,Alimentos,36818,PSE,App móvil,iOS,Cúcuta,4,5,No
TXN-IMPUTADO-0017,2022-08-30,28998,Deportes,251878,Tarjeta crédito,App móvil,Android,Bogotá,9,5,No
TXN-0006522,2022-05-28,51167,Juguetes,55168,PSE,App móvil,Android,Cúcuta,3,5,No
TXN-0003516,2022-03-30,56131,Libros,63443,PSE,App móvil,Android,Cali,4,5,Sí
TXN-0007425,2024-02-21,21481,Hogar,99197,PSE,App móvil,Android,Cartagena,9,4,No
TXN-0002006,2024-02-20,43985,Electrónica,955064,Tarjeta débito,Sitio web,Android,Bogotá,3,5,No
TXN-0007664,2022-11-04,19869,Juguetes,88760,Tarjeta débito,Sitio web,Desktop,Bogotá,4,5,No
TXN-0002679,2024-07-31,36329,Belleza,89386,PSE,Sitio web,iOS,Bogotá,1,5,No
TXN-0002958,2024-01-12,27175,Libros,64493,Tarjeta crédito,Sitio web,Android,Cali,5,5,No
TXN-0004270,2022-10-13,39031,Hogar,178986,Tarjeta crédito,App móvil,Android,Medellín,4,5,No
TXN-0005253,2024-02-24,29930,Electrónica,521415,Tarjeta crédito,Sitio web,Android,Cali,4,5,No
TXN-0007081,2023-12-15,55096,Deportes,282779,Contraentrega,App móvil,iOS,Manizales,5,5,Sí
TXN-0007044,2023-03-08,37631,Belleza,121699,PSE,Sitio web,Desktop,Bogotá,4,5,No
TXN-0001334,2022-07-24,33067,Belleza,105557,PSE,App móvil,Android,Cali,9,5,No
TXN-0007975,2022-07-20,13360,Moda,73152,PSE,Sitio web,Desktop,Manizales,5,5,No
TXN-0007021,2023-08-06,17694,Tecnología,1381698,PSE,App móvil,Android,Pereira,4,5,No
TXN-0005310,2023-09-10,-1,Libros,45082,Tarjeta crédito,App móvil,iOS,Bogotá,5,5,No
TXN-0004792,2022-03-20,23060,Moda,77017,Contraentrega,App móvil,iOS,Cali,3,5,No
TXN-0000607,,43915,Alimentos,54172,Tarjeta crédito,App móvil,iOS,Bogotá,5,5,No
TXN-0005936,2024-12-03,38865,Alimentos,30640,Tarjeta débito,Sitio web,Android,Medellín,8,5,No
TXN-0002541,2023-03-14,53393,Moda,182096,Tarjeta débito,Sitio web,iOS,Cali,7,5,No
TXN-IMPUTADO-0018,2022-12-02,25896,Moda,170814,Tarjeta crédito,Sitio web,Android,Cúcuta,4,5,No
TXN-0001965,2023-08-15,32983,Electrónica,213478,Tarjeta crédito,Sitio web,Desktop,Cali,4,5,No
TXN-0004928,2023-07-09,32309,Libros,60753,Contraentrega,App móvil,Android,Medellín,1,5,No
TXN-0003891,2023-10-12,43697,Belleza,80554,Tarjeta débito,Sitio web,Android,Manizales,4,5,No
TXN-0001208,2023-04-05,56749,Libros,42441,Contraentrega,App móvil,Desktop,Barranquilla,6,5,No
TXN-0002645,2024-09-29,27127,Hogar,167396,Tarjeta crédito,App móvil,Android,Cúcuta,7,5,No
TXN-0003671,2024-02-08,15569,Mascotas,118269,Billetera digital,App móvil,iOS,Bogotá,7,5,No
TXN-0005668,2024-03-07,15376,Juguetes,16250,Tarjeta crédito,Sitio web,iOS,Bogotá,3,5,No
TXN-0006540,2023-07-05,52949,Electrónica,655902,Tarjeta crédito,App móvil,Desktop,Cali,5,5,Sí
TXN-0001143,2024-01-03,46281,Hogar,244200,Tarjeta crédito,Sitio web,iOS,Medellín,3,5,No
TXN-0007128,2024-08-14,18062,Juguetes,129304,Billetera digital,App móvil,iOS,Bogotá,7,5,Sí
TXN-IMPUTADO-0019,2023-11-08,33595,Moda,169818,Tarjeta crédito,Sitio web,Desktop,Medellín,1,5,No
TXN-0003774,2024-11-07,21916,Moda,86770,Tarjeta crédito,App móvil,Android,Cali,8,5,No
TXN-0001768,2023-12-01,15925,Hogar,209973,Tarjeta débito,App móvil,Android,Cali,6,5,No
TXN-0000291,2022-08-15,34347,Tecnología,795942,Tarjeta crédito,App móvil,Android,Bogotá,3,5,No
TXN-0005947,2022-08-03,22859,Moda,111527,Billetera digital,App móvil,Android,Medellín,4,5,No
TXN-0000293,2024-11-07,29967,Hogar,204574,Billetera digital,App móvil,Android,Medellín,5,5,No
TXN-0000536,2023-04-08,55674,Moda,230855,PSE,App móvil,Android,Bogotá,3,5,No
TXN-0004637,2024-02-09,42239,Electrónica,947695,Tarjeta crédito,App móvil,Desconocido,Barranquilla,4,5,No
TXN-0002458,2022-07-09,50938,Moda,99267,Tarjeta débito,App móvil,Android,Bogotá,6,5,No
TXN-0006184,2024-05-25,40973,Juguetes,97611,Tarjeta crédito,Sitio web,Desktop,Bucaramanga,4,5,No
TXN-0002518,2022-09-05,29749,Electrónica,525200,Tarjeta crédito,Sitio web,iOS,Bucaramanga,4,5,No
TXN-0006484,2022-06-06,50935,Belleza,77823,Tarjeta crédito,App móvil,Android,Bogotá,1,5,No
TXN-0005530,2024-01-15,59812,Electrónica,630094,Tarjeta crédito,App móvil,Desktop,Medellín,4,5,No
TXN-0007619,2023-05-12,-1,Moda,147570,Tarjeta débito,Sitio web,Android,Barranquilla,1,5,No
TXN-0006118,2023-11-23,10476,Moda,164715,Tarjeta crédito,App móvil,iOS,Bogotá,2,5,No
TXN-0000570,2023-06-28,45877,Moda,136302,Tarjeta crédito,App móvil,Android,Cartagena,5,5,No
TXN-0003164,,53087,Libros,49089,Tarjeta débito,App móvil,Android,Bucaramanga,4,5,No
TXN-0001000,2023-10-23,36874,Alimentos,46145,PSE,Sitio web,Desktop,Cali,7,5,No
TXN-0003958,2022-10-30,18891,Alimentos,54212,Tarjeta crédito,App móvil,Android,Cartagena,3,5,No
TXN-0006700,2023-09-04,-1,Hogar,168241,Tarjeta débito,App móvil,iOS,Cali,3,5,No
TXN-0006276,2024-12-24,10231,Mascotas,41198,Billetera digital,Sitio web,iOS,Cali,3,5,No
TXN-0003951,2023-11-19,16810,Juguetes,118599,Tarjeta débito,App móvil,Desconocido,Bogotá,6,5,No
TXN-0003682,2024-10-06,22457,Tecnología,1086600,PSE,App móvil,Desktop,Barranquilla,3,5,No
TXN-0005164,2022-12-20,18236,Juguetes,98299,Billetera digital,App móvil,Android,Cali,6,5,No
TXN-0005192,2023-09-15,13938,Electrónica,1053378,Contraentrega,Sitio web,Android,Cali,3,5,No
TXN-0006605,2024-07-03,53973,Electrónica,709645,Tarjeta crédito,App móvil,iOS,Ibagué,7,5,No
TXN-0007617,2023-01-06,-1,Belleza,90454,Contraentrega,App móvil,Desktop,Pereira,3,5,No
TXN-IMPUTADO-0020,2023-09-22,37613,Hogar,90912,Tarjeta crédito,App móvil,iOS,Pereira,3,5,Sí
TXN-0005190,2023-04-12,41079,Moda,142127,Contraentrega,App móvil,Android,Medellín,4,5,No
TXN-0003310,2022-11-27,17411,Moda,5000,Contraentrega,App móvil,iOS,Pereira,4,5,No
TXN-0001967,,-1,Belleza,110373,PSE,App móvil,Android,Barranquilla,4,5,No
TXN-IMPUTADO-0021,2023-05-04,49835,Libros,55236,Contraentrega,Sitio web,Android,Bogotá,2,5,No
TXN-0007386,2024-11-06,56340,Belleza,65510,Billetera digital,App móvil,Android,Cali,6,5,No
TXN-0007767,2024-07-05,12291,Belleza,129407,Tarjeta crédito,App móvil,Desktop,Medellín,4,5,No
TXN-0001568,2023-10-17,36001,Hogar,156473,Billetera digital,App móvil,Android,Cúcuta,4,5,No
TXN-0005654,2022-03-03,11467,Electrónica,577744,Contraentrega,Sitio web,Android,Medellín,7,5,No
TXN-0005569,,56019,Moda,169606,Tarjeta crédito,App móvil,iOS,Ibagué,5,5,No
TXN-0006037,2024-03-25,31364,Belleza,111200,Contraentrega,Sitio web,Android,Cali,6,5,Sí
TXN-0006377,2023-06-16,41973,Belleza,82790,Contraentrega,App móvil,Desconocido,Bogotá,3,5,No
TXN-0004177,2024-09-05,19483,Juguetes,56539,Tarjeta débito,App móvil,Desktop,Bogotá,5,5,No
TXN-0000214,2023-09-13,40121,Alimentos,37565,Contraentrega,App móvil,iOS,Cartagena,5,5,No
TXN-0005056,2023-01-12,19308,Tecnología,1042192,Tarjeta crédito,App móvil,iOS,Pereira,7,5,No
TXN-0002242,2024-10-20,38761,Belleza,139755,PSE,Sitio web,Android,Manizales,3,5,No
TXN-0001372,2024-11-28,35308,Moda,94149,Contraentrega,App móvil,Desktop,Bucaramanga,9,5,No
TXN-0000468,2024-11-02,57674,Electrónica,343741,PSE,App móvil,Desktop,Bogotá,6,5,No
TXN-0001329,2024-01-26,34268,Juguetes,178034,Tarjeta débito,App móvil,iOS,Cali,4,5,No
TXN-0002869,2022-10-19,44701,Moda,155215,Billetera digital,App móvil,iOS,Bogotá,4,5,No
TXN-0004765,2024-11-21,10914,Hogar,186707,PSE,Sitio web,iOS,Cali,3,5,No
TXN-0005039,2022-01-12,15993,Alimentos,34620,PSE,App móvil,Android,Bogotá,8,4,No
TXN-0000350,2023-11-26,11832,Tecnología,735228,Tarjeta débito,Sitio web,Android,Cali,2,5,No
TXN-0003895,2022-05-29,30240,Moda,115557,Tarjeta crédito,App móvil,Android,Cali,5,5,No
TXN-0003675,2024-11-09,34161,Electrónica,943128,PSE,Sitio web,Android,Pereira,6,5,No
TXN-0006941,2023-08-19,14082,Juguetes,125593,Tarjeta crédito,Sitio web,iOS,Bogotá,4,5,No
